WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Basic Reason for IGCC,SPOC,IGCC,ORDERS,inc_%
29,Warangal,1108,Potato,External Damage/Bruises,Pod,1,456,0.0022
29,Rajkot,45306,Daily Pomegranate,External Damage/Bruises,Pod,1,25,0.04
29,Noida 1,4517,Green Peas (Matar),External Damage/Bruises,Pod,1,169,0.0059
29,Noida 1,4517,Green Peas (Matar),External Rotten/ Fungal,Pod,2,169,0.0118
29,Mysore,1108,Potato,Customer perception / Wrong claim,CX,1,996,0.001
29,Mysore,1108,Potato,External Damage/Bruises,Pod,4,996,0.004
29,Mysore,1108,Potato,External Rotten/ Fungal,Pod,1,996,0.001
29,Gurgaon,3387,Coconut Chunks,Internal Rotten,Sourcing,5,122,0.041
29,Noida 1,2970,Imported Plum,External Damage/Bruises,Pod,1,59,0.0169
29,Noida 1,2970,Imported Plum,External Rotten/ Fungal,Pod,1,59,0.0169
29,Thrissur,14589,Sun Gold Kiwi,External Damage/Bruises,Pod,3,62,0.0484
29,Thrissur,14589,Sun Gold Kiwi,Internal Rotten,Sourcing,1,62,0.0161
29,Pune,4209,Coconut Grated,Customer perception / Wrong claim,CX,3,256,0.0117
29,Pune,4209,Coconut Grated,Internal Rotten,Sourcing,10,256,0.0391
29,Pune,4209,Coconut Grated,External Damage/Bruises,Pod,2,256,0.0078
29,Guntur,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,1,71,0.0141
29,Jaipur,20422,Daily Apple,External Damage/Bruises,Pod,2,469,0.0043
29,Jaipur,20422,Daily Apple,Internal Rotten,Sourcing,3,469,0.0064
29,Vijayawada,1025,Broccoli,External Damage/Bruises,Pod,1,150,0.0067
29,Kottayam,7477,Tapioca,External Damage/Bruises,Pod,1,6,0.1667
29,Bangalore,8688,Daily Juice Sweet Lime,Customer perception / Wrong claim,CX,5,1599,0.0031
29,Bangalore,8688,Daily Juice Sweet Lime,Raw,Sourcing,11,1599,0.0069
29,Bangalore,8688,Daily Juice Sweet Lime,External Damage/Bruises,Pod,1,1599,0.0006
29,Dehradun,1108,Potato,Customer perception / Wrong claim,CX,3,1317,0.0023
29,Dehradun,1108,Potato,External Damage/Bruises,Pod,3,1317,0.0023
29,Trichy,4563,Bitter Gourd,Customer perception / Wrong claim,CX,1,73,0.0137
29,Ludhiana,4597,Coccinia,Overripe,Pod,1,12,0.0833
29,Thanjavur,7816,Ooty Potato,External Damage/Bruises,Pod,1,95,0.0105
29,Noida 1,4231,Pulav Mix,Internal Rotten,Sourcing,1,27,0.037
29,Mangaluru,24381,White Radish,Underweight (packing issue),WH,1,39,0.0256
29,Silchar,3967,Purple Bharta Brinjal,Internal Rotten,Sourcing,1,65,0.0154
29,Hyderabad,1056,Madras Cucumber,Overripe,Pod,2,2743,0.0007
29,Hyderabad,1056,Madras Cucumber,Customer perception / Wrong claim,CX,6,2743,0.0022
29,Hyderabad,1056,Madras Cucumber,Underweight (packing issue),WH,1,2743,0.0004
29,Hyderabad,1056,Madras Cucumber,External Damage/Bruises,Pod,17,2743,0.0062
29,Hyderabad,1056,Madras Cucumber,Internal Rotten,Sourcing,2,2743,0.0007
29,Ahmedabad,3939,Apple Fuji,External Damage/Bruises,Pod,1,69,0.0145
29,Chandigarh,20422,Daily Apple,Customer perception / Wrong claim,CX,1,416,0.0024
29,Chandigarh,20422,Daily Apple,Underweight (packing issue),WH,1,416,0.0024
29,Chandigarh,20422,Daily Apple,External Damage/Bruises,Pod,1,416,0.0024
29,Delhi,18544,Mango Totapuri Ripe,Customer perception / Wrong claim,CX,3,333,0.009
29,Delhi,18544,Mango Totapuri Ripe,External Damage/Bruises,Pod,2,333,0.006
29,Delhi,18544,Mango Totapuri Ripe,Internal Rotten,Sourcing,2,333,0.006
29,Delhi,18544,Mango Totapuri Ripe,Raw,Sourcing,3,333,0.009
29,Thrissur,1284,Indian Tomato,External Damage/Bruises,Pod,1,3029,0.0003
29,Roorkee,7433,Imported Avocado - Tanzania,Raw,Sourcing,1,56,0.0179
29,Siliguri,17077,Malihabad Dasheri Mango,External Damage/Bruises,Pod,2,8,0.25
29,Siliguri,17077,Malihabad Dasheri Mango,Customer perception / Wrong claim,CX,1,8,0.125
29,Siliguri,1284,Indian Tomato,External Damage/Bruises,Pod,2,147,0.0136
29,Chennai,3967,Purple Bharta Brinjal,Internal Rotten,Sourcing,2,1208,0.0017
29,Chennai,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,17,1208,0.0141
29,Chennai,3967,Purple Bharta Brinjal,Underweight (packing issue),WH,1,1208,0.0008
29,Chennai,3967,Purple Bharta Brinjal,Customer perception / Wrong claim,CX,4,1208,0.0033
29,Chennai,3967,Purple Bharta Brinjal,Shrivelled / Dry,WH,2,1208,0.0017
29,Mumbai,3857,Raw Mango (Cut),Customer perception / Wrong claim,CX,1,209,0.0048
29,Tirupur,1284,Indian Tomato,External Damage/Bruises,Pod,1,699,0.0014
29,Kota,8689,Hybrid Tomato,External Damage/Bruises,Pod,1,46,0.0217
29,Kota,6132,Small Green Capsicum,External Damage/Bruises,Pod,1,69,0.0145
29,Chennai,99610,Baby Cabbage,Customer perception / Wrong claim,CX,3,991,0.003
29,Chennai,99610,Baby Cabbage,External Damage/Bruises,Pod,16,991,0.0161
29,Lucknow,7433,Imported Avocado - Tanzania,Raw,Sourcing,1,102,0.0098
29,Bangalore,1290,Daily Apple,External Damage/Bruises,Pod,4,670,0.006
29,Bangalore,1290,Daily Apple,Incorrect size (sourcing issue),Sourcing,1,670,0.0015
29,Bangalore,1290,Daily Apple,Underweight (packing issue),WH,2,670,0.003
29,Noida,1131,Kiran Watermelon,Raw,Sourcing,1,97,0.0103
29,Noida,1131,Kiran Watermelon,External Damage/Bruises,Pod,4,97,0.0412
29,Noida,1131,Kiran Watermelon,Taste / water content,Sourcing,1,97,0.0103
29,Vijayawada,5733,Premium White Guava,External Damage/Bruises,Pod,8,645,0.0124
29,Vijayawada,5733,Premium White Guava,Customer perception / Wrong claim,CX,1,645,0.0016
29,Bhubaneswar,3361,Raw Totapuri Mango,Overripe,Pod,1,221,0.0045
29,Bhubaneswar,3361,Raw Totapuri Mango,External Damage/Bruises,Pod,1,221,0.0045
29,Bhubaneswar,3361,Raw Totapuri Mango,Customer perception / Wrong claim,CX,1,221,0.0045
29,Tirupati,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,1,80,0.0125
29,Tirupati,1131,Kiran Watermelon,Internal Rotten,Sourcing,2,80,0.025
29,Tirupati,1131,Kiran Watermelon,External Damage/Bruises,Pod,2,80,0.025
29,Patiala,1108,Potato,Underweight (packing issue),WH,1,186,0.0054
29,Kochi,4212,Guava Cut,External Damage/Bruises,Pod,2,633,0.0032
29,Kochi,4212,Guava Cut,Customer perception / Wrong claim,CX,1,633,0.0016
29,Kochi,4212,Guava Cut,Internal Rotten,Sourcing,9,633,0.0142
29,Bhubaneswar,1294,Gooseberry,Customer perception / Wrong claim,CX,1,435,0.0023
29,Bhubaneswar,1294,Gooseberry,External Damage/Bruises,Pod,6,435,0.0138
29,Kochi,1013,Beetroot,External Damage/Bruises,Pod,5,2301,0.0022
29,Kochi,1013,Beetroot,Customer perception / Wrong claim,CX,2,2301,0.0009
29,Chennai,7479,Figs,Customer perception / Wrong claim,CX,3,433,0.0069
29,Chennai,7479,Figs,External Damage/Bruises,Pod,1,433,0.0023
29,Nagpur,4231,Pulav Mix,Internal Rotten,Sourcing,1,101,0.0099
29,Noida 1,1050,Colocasia (Man Kochu),External Damage/Bruises,Pod,1,9,0.1111
29,Guwahati,3943,Sambar Onion,External Damage/Bruises,Pod,2,209,0.0096
29,Silchar,8687,Pointed Gourd,External Damage/Bruises,Pod,1,116,0.0086
29,Hyderabad,4360,Crispy Green Apple,External Damage/Bruises,Pod,3,245,0.0122
29,Hyderabad,1049,Colocasia (Arbi),Customer perception / Wrong claim,CX,10,3745,0.0027
29,Hyderabad,1049,Colocasia (Arbi),Shrivelled / Dry,WH,1,3745,0.0003
29,Hyderabad,1049,Colocasia (Arbi),External Damage/Bruises,Pod,2,3745,0.0005
29,Jaipur,2970,Imported Plum,Internal Rotten,Sourcing,1,41,0.0244
29,Jaipur,2970,Imported Plum,Customer perception / Wrong claim,CX,1,41,0.0244
29,Jaipur,2970,Imported Plum,External Damage/Bruises,Pod,1,41,0.0244
29,Jaipur,2970,Imported Plum,External Rotten/ Fungal,Pod,1,41,0.0244
29,Mumbai,3902,Round Gourd,External Damage/Bruises,Pod,6,1205,0.005
29,Mumbai,3902,Round Gourd,Customer perception / Wrong claim,CX,3,1205,0.0025
29,Vadodara,19903,Fresh Red Dates,External Damage/Bruises,Pod,1,45,0.0222
29,Madurai,1047,Coconut,Internal Rotten,Sourcing,1,440,0.0023
29,Trichy,17060,Mango Neelam,Internal Rotten,Sourcing,2,86,0.0233
29,Trichy,17060,Mango Neelam,External Damage/Bruises,Pod,3,86,0.0349
29,Agra,6132,Small Green Capsicum,Customer perception / Wrong claim,CX,1,90,0.0111
29,Mumbai,4133,Jamun,External Damage/Bruises,Pod,46,5261,0.0087
29,Mumbai,4133,Jamun,Underweight (packing issue),WH,4,5261,0.0008
29,Mumbai,4133,Jamun,Customer perception / Wrong claim,CX,9,5261,0.0017
29,Pune,348410,Pluckk Yam Portion,External Damage/Bruises,Pod,1,54,0.0185
29,Bhubaneswar,5450,Custard Apple,External Damage/Bruises,Pod,1,22,0.0455
29,Pune,89406,Pluckk Cold Pressed Extracted 100% Valencia Orange Juice (No Preservatives),External Damage/Bruises,Pod,1,5,0.2
29,Raipur,1013,Beetroot,Shrivelled / Dry,WH,1,156,0.0064
29,Thanjavur,1027,Green Capsicum,External Damage/Bruises,Pod,1,165,0.0061
29,Rudrapur,1108,Potato,External Damage/Bruises,Pod,1,101,0.0099
29,Hyderabad,4223,Fruit Chat Mix,Internal Rotten,Sourcing,1,182,0.0055
29,Hyderabad,4223,Fruit Chat Mix,Customer perception / Wrong claim,CX,1,182,0.0055
29,Warangal,20422,Daily Apple,External Damage/Bruises,Pod,1,195,0.0051
29,Ludhiana,1103,Pineapple,Internal Rotten,Sourcing,1,7,0.1429
29,Kanchipuram,17054,Banganapalli / Safeda Mango,External Rotten/ Fungal,Pod,1,36,0.0278
29,Jaipur,2116,Onion,Internal Rotten,Sourcing,4,10036,0.0004
29,Jaipur,2116,Onion,Underweight (packing issue),WH,2,10036,0.0002
29,Jaipur,2116,Onion,External Rotten/ Fungal,Pod,4,10036,0.0004
29,Jaipur,2116,Onion,Customer perception / Wrong claim,CX,21,10036,0.0021
29,Jaipur,2116,Onion,External Damage/Bruises,Pod,15,10036,0.0015
29,Mumbai,4209,Coconut Grated,External Damage/Bruises,Pod,1,1377,0.0007
29,Mumbai,4209,Coconut Grated,Customer perception / Wrong claim,CX,4,1377,0.0029
29,Mumbai,4209,Coconut Grated,Internal Rotten,Sourcing,68,1377,0.0494
29,Mumbai,4209,Coconut Grated,Underweight (packing issue),WH,1,1377,0.0007
29,Noida 1,1103,Pineapple,Raw,Sourcing,1,75,0.0133
29,Noida 1,1103,Pineapple,Internal Rotten,Sourcing,1,75,0.0133
29,Manipal,1096,Muskmelon,External Damage/Bruises,Pod,1,62,0.0161
29,Mumbai,52733,Flower Mix,Customer perception / Wrong claim,CX,2,2212,0.0009
29,Mumbai,52733,Flower Mix,External Damage/Bruises,Pod,3,2212,0.0014
29,Mumbai,52733,Flower Mix,Shrivelled / Dry,WH,4,2212,0.0018
29,Central Goa,1095,Button Mushroom,Customer perception / Wrong claim,CX,3,1632,0.0018
29,Central Goa,1095,Button Mushroom,External Damage/Bruises,Pod,3,1632,0.0018
29,Ahmedabad,6760,Langra Mango (Malda),Customer perception / Wrong claim,CX,1,147,0.0068
29,Ahmedabad,6760,Langra Mango (Malda),External Damage/Bruises,Pod,1,147,0.0068
29,Ahmedabad,6760,Langra Mango (Malda),Raw,Sourcing,2,147,0.0136
29,Ahmedabad,6760,Langra Mango (Malda),Internal Rotten,Sourcing,1,147,0.0068
29,Pune,725510,Pluckk Pineapple Peeled,External Rotten/ Fungal,Pod,1,45,0.0222
29,Pune,725510,Pluckk Pineapple Peeled,Internal Rotten,Sourcing,1,45,0.0222
29,Indore,5005,Sweet Beauty Red Pear,External Damage/Bruises,Pod,1,33,0.0303
29,Salem,1128,Sweet Potato,External Damage/Bruises,Pod,2,557,0.0036
29,Patna,369634,Yellow Bell Pepper,Internal Rotten,Sourcing,1,9,0.1111
29,Tirupati,17040,Durva (Doop) Grass,Customer perception / Wrong claim,CX,1,8,0.125
29,Jodhpur,4133,Jamun,Customer perception / Wrong claim,CX,1,21,0.0476
29,Mumbai,8287,Organic Certified Onion,Customer perception / Wrong claim,CX,1,2763,0.0004
29,Bangalore,4597,Coccinia,External Damage/Bruises,Pod,3,11283,0.0003
29,Bangalore,4597,Coccinia,Incorrect size (sourcing issue),Sourcing,1,11283,0.0001
29,Bangalore,4597,Coccinia,Overripe,Pod,9,11283,0.0008
29,Bangalore,4597,Coccinia,Customer perception / Wrong claim,CX,9,11283,0.0008
29,Bangalore,4597,Coccinia,Underweight (packing issue),WH,6,11283,0.0005
29,Bangalore,4597,Coccinia,Internal Rotten,Sourcing,1,11283,0.0001
29,Ahmedabad,1108,Potato,External Damage/Bruises,Pod,25,4008,0.0062
29,Ahmedabad,1108,Potato,Raw,Sourcing,1,4008,0.0003
29,Ahmedabad,1108,Potato,Customer perception / Wrong claim,CX,6,4008,0.0015
29,Ahmedabad,1108,Potato,External Rotten/ Fungal,Pod,3,4008,0.0007
29,Tirunelveli,32330,Baby Ooty Carrot,External Damage/Bruises,Pod,1,176,0.0057
29,Surat,7433,Imported Avocado - Tanzania,Overripe,Pod,1,247,0.004
29,Surat,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,2,247,0.0081
29,Surat,7433,Imported Avocado - Tanzania,External Damage/Bruises,Pod,1,247,0.004
29,Chandigarh,3507,Raw Mango,Overripe,Pod,5,110,0.0455
29,Chandigarh,3507,Raw Mango,External Damage/Bruises,Pod,2,110,0.0182
29,Tirupati,9497,Yellow Shevanti Flowers,Shrivelled / Dry,WH,3,73,0.0411
29,Tirupati,9497,Yellow Shevanti Flowers,External Damage/Bruises,Pod,1,73,0.0137
29,Aligarh,1027,Green Capsicum,Shrivelled / Dry,WH,1,74,0.0135
29,Aligarh,1027,Green Capsicum,Customer perception / Wrong claim,CX,1,74,0.0135
29,Aligarh,1027,Green Capsicum,Underweight (packing issue),WH,1,74,0.0135
29,Amravati,20422,Daily Apple,External Damage/Bruises,Pod,1,42,0.0238
29,Chennai,1096,Muskmelon,Overripe,Pod,1,1940,0.0005
29,Chennai,1096,Muskmelon,Internal Rotten,Sourcing,1,1940,0.0005
29,Chennai,1096,Muskmelon,Raw,Sourcing,4,1940,0.0021
29,Chennai,1096,Muskmelon,External Damage/Bruises,Pod,18,1940,0.0093
29,Chennai,1096,Muskmelon,Customer perception / Wrong claim,CX,4,1940,0.0021
29,Kochi,3796,Lemon,External Damage/Bruises,Pod,1,3844,0.0003
29,Kochi,3796,Lemon,Customer perception / Wrong claim,CX,1,3844,0.0003
29,Dehradun,4133,Jamun,External Damage/Bruises,Pod,5,145,0.0345
29,Lucknow,1101,Papaya,External Damage/Bruises,Pod,1,110,0.0091
29,Jaipur,6760,Langra Mango (Malda),Raw,Sourcing,9,464,0.0194
29,Jaipur,6760,Langra Mango (Malda),Internal Rotten,Sourcing,2,464,0.0043
29,Jaipur,6760,Langra Mango (Malda),External Damage/Bruises,Pod,6,464,0.0129
29,Jaipur,6760,Langra Mango (Malda),Customer perception / Wrong claim,CX,2,464,0.0043
29,Aurangabad,1026,Cabbage,Customer perception / Wrong claim,CX,1,22,0.0455
29,Kakinada,1066,Drumstick,Customer perception / Wrong claim,CX,1,107,0.0093
29,Kakinada,1066,Drumstick,Underweight (packing issue),WH,1,107,0.0093
29,Bhubaneswar,1026,Cabbage,External Damage/Bruises,Pod,3,632,0.0047
29,Bhubaneswar,1026,Cabbage,Customer perception / Wrong claim,CX,3,632,0.0047
29,Raipur,4213,Mixed Sprouts,Underweight (packing issue),WH,1,40,0.025
29,Raipur,4213,Mixed Sprouts,Incorrect size (sourcing issue),Sourcing,1,40,0.025
29,Lucknow,85665,Rose Garland (1.5 - 1.7 ft),Shrivelled / Dry,WH,1,2,0.5
29,Guwahati,5997,Pumpkin Portion Cut,Internal Rotten,Sourcing,3,92,0.0326
29,Guwahati,5997,Pumpkin Portion Cut,Customer perception / Wrong claim,CX,1,92,0.0109
29,Kurnool,11581,Papaya,<NA>,,1,36,0.0278
29,Amritsar,4600,Long Purple Brinjal,Shrivelled / Dry,WH,1,2,0.5
29,Central Goa,5223,Knol Khol,Customer perception / Wrong claim,CX,1,65,0.0154
29,Hubli,1025,Broccoli,External Rotten/ Fungal,Pod,1,52,0.0192
29,Mangaluru,11570,Apple Pink Lady,Customer perception / Wrong claim,CX,1,11,0.0909
29,Mathura,1107,Baby Potato,Underweight (packing issue),WH,1,17,0.0588
29,Kolhapur,6132,Small Green Capsicum,Customer perception / Wrong claim,CX,1,42,0.0238
29,Thiruvananthapuram,8993,Garlic - Peeled,External Damage/Bruises,Pod,1,33,0.0303
29,Guntur,4599,Lady's Finger,External Damage/Bruises,Pod,2,508,0.0039
29,Guntur,4599,Lady's Finger,Customer perception / Wrong claim,CX,2,508,0.0039
29,Mumbai,17077,Malihabad Dasheri Mango,Raw,Sourcing,2,615,0.0033
29,Mumbai,17077,Malihabad Dasheri Mango,External Damage/Bruises,Pod,8,615,0.013
29,Mumbai,17077,Malihabad Dasheri Mango,Internal Rotten,Sourcing,3,615,0.0049
29,Mumbai,17077,Malihabad Dasheri Mango,Customer perception / Wrong claim,CX,2,615,0.0033
29,Noida 1,1284,Indian Tomato,Overripe,Pod,1,7619,0.0001
29,Noida 1,1284,Indian Tomato,Internal Rotten,Sourcing,2,7619,0.0003
29,Noida 1,1284,Indian Tomato,External Rotten/ Fungal,Pod,15,7619,0.002
29,Noida 1,1284,Indian Tomato,Underweight (packing issue),WH,6,7619,0.0008
29,Noida 1,1284,Indian Tomato,Raw,Sourcing,1,7619,0.0001
29,Noida 1,1284,Indian Tomato,Customer perception / Wrong claim,CX,8,7619,0.0011
29,Noida 1,1284,Indian Tomato,External Damage/Bruises,Pod,22,7619,0.0029
29,Erode,7808,Banana Poovan,External Damage/Bruises,Pod,2,109,0.0183
29,Pune,6126,Pluckk Mixed Sprouts,Internal Rotten,Sourcing,1,618,0.0016
29,Pune,6126,Pluckk Mixed Sprouts,Customer perception / Wrong claim,CX,1,618,0.0016
29,Coimbatore,4133,Jamun,External Rotten/ Fungal,Pod,7,349,0.0201
29,Coimbatore,4133,Jamun,Taste / water content,Sourcing,1,349,0.0029
29,Coimbatore,4133,Jamun,External Damage/Bruises,Pod,8,349,0.0229
29,Coimbatore,4133,Jamun,Internal Rotten,Sourcing,1,349,0.0029
29,Kurnool,7388,Indian Plum,External Damage/Bruises,Pod,1,22,0.0455
29,Kurnool,7388,Indian Plum,Raw,Sourcing,1,22,0.0455
29,Amritsar,956524,Red Bell Pepper,External Damage/Bruises,Pod,1,3,0.3333
29,Bangalore,1092,Mint Leaves,Shrivelled / Dry,WH,11,13122,0.0008
29,Bangalore,1092,Mint Leaves,Customer perception / Wrong claim,CX,9,13122,0.0007
29,Bangalore,1092,Mint Leaves,External Damage/Bruises,Pod,1,13122,0.0001
29,Pune,1294,Gooseberry,Customer perception / Wrong claim,CX,1,1375,0.0007
29,Pune,1294,Gooseberry,External Damage/Bruises,Pod,11,1375,0.008
29,Nashik,12683,Rambhutan (Jungle Litchi),External Rotten/ Fungal,Pod,1,51,0.0196
29,Tirunelveli,19027,Green Cucumber,Customer perception / Wrong claim,CX,1,479,0.0021
29,Bangalore,8535,Ash Gourd (Whole),External Damage/Bruises,Pod,3,483,0.0062
29,Bangalore,8535,Ash Gourd (Whole),External Rotten/ Fungal,Pod,1,483,0.0021
29,Bangalore,8535,Ash Gourd (Whole),Underweight (packing issue),WH,1,483,0.0021
29,Mysore,3941,Haricot Beans,Customer perception / Wrong claim,CX,1,758,0.0013
29,Erode,1013,Beetroot,Customer perception / Wrong claim,CX,1,108,0.0093
29,Gurgaon,1005,Robusta Banana,Taste / water content,Sourcing,1,7769,0.0001
29,Gurgaon,1005,Robusta Banana,Internal Rotten,Sourcing,4,7769,0.0005
29,Gurgaon,1005,Robusta Banana,Raw,Sourcing,29,7769,0.0037
29,Gurgaon,1005,Robusta Banana,External Damage/Bruises,Pod,88,7769,0.0113
29,Gurgaon,1005,Robusta Banana,Customer perception / Wrong claim,CX,21,7769,0.0027
29,Gurgaon,1005,Robusta Banana,Underweight (packing issue),WH,3,7769,0.0004
29,Noida 1,59626,Garlic Premium,External Damage/Bruises,Pod,1,425,0.0024
29,Noida 1,59626,Garlic Premium,External Rotten/ Fungal,Pod,2,425,0.0047
29,Noida 1,59626,Garlic Premium,Underweight (packing issue),WH,1,425,0.0024
29,Madurai,197437,Banana Karpooravalli,External Damage/Bruises,Pod,1,63,0.0159
29,Gurgaon,4209,Coconut Grated,Internal Rotten,Sourcing,1,22,0.0455
29,Gurgaon,4209,Coconut Grated,External Damage/Bruises,Pod,1,22,0.0455
29,Tirupur,1016,Bottle Gourd,Shrivelled / Dry,WH,1,112,0.0089
29,Mumbai,1049,Colocasia (Arbi),Shrivelled / Dry,WH,2,3032,0.0007
29,Mumbai,1049,Colocasia (Arbi),Customer perception / Wrong claim,CX,6,3032,0.002
29,Mumbai,1049,Colocasia (Arbi),External Damage/Bruises,Pod,9,3032,0.003
29,Gurgaon,11230,Mixed Marigold Garland (1.7 - 2 ft),Shrivelled / Dry,WH,1,24,0.0417
29,Surat,1095,Button Mushroom,Customer perception / Wrong claim,CX,1,436,0.0023
29,Surat,1095,Button Mushroom,External Rotten/ Fungal,Pod,1,436,0.0023
29,Noida,1023,Long Green Brinjal,External Damage/Bruises,Pod,1,65,0.0154
29,Noida,1023,Long Green Brinjal,Underweight (packing issue),WH,1,65,0.0154
29,Ambala,1101,Papaya,Overripe,Pod,1,17,0.0588
29,Ambala,1101,Papaya,Taste / water content,Sourcing,1,17,0.0588
29,Ambala,1101,Papaya,External Damage/Bruises,Pod,2,17,0.1176
29,Thrissur,3943,Sambar Onion,Customer perception / Wrong claim,CX,1,1688,0.0006
29,Dehradun,5733,Premium White Guava,Internal Rotten,Sourcing,1,171,0.0058
29,Dehradun,5733,Premium White Guava,Customer perception / Wrong claim,CX,1,171,0.0058
29,Dehradun,5733,Premium White Guava,External Damage/Bruises,Pod,1,171,0.0058
29,Patna,4597,Coccinia,Customer perception / Wrong claim,CX,2,501,0.004
29,Bhubaneswar,10663,Red Globe Indian Grapes (Seedless),External Damage/Bruises,Pod,1,87,0.0115
29,Bangalore,5454,Raw Groundnut,Shrivelled / Dry,WH,1,167,0.006
29,Delhi,1101,Papaya,External Rotten/ Fungal,Pod,1,1053,0.001
29,Delhi,1101,Papaya,Customer perception / Wrong claim,CX,11,1053,0.0104
29,Delhi,1101,Papaya,External Damage/Bruises,Pod,18,1053,0.0171
29,Delhi,1101,Papaya,Internal Rotten,Sourcing,2,1053,0.0019
29,Delhi,1101,Papaya,Raw,Sourcing,9,1053,0.0085
29,Mumbai,6572,Pluckk Watermelon Slice,Internal Rotten,Sourcing,1,137,0.0073
29,Mumbai,6572,Pluckk Watermelon Slice,Taste / water content,Sourcing,1,137,0.0073
29,Faridabad,60373,Indian Cherry,External Damage/Bruises,Pod,1,34,0.0294
29,Ranchi,1108,Potato,Customer perception / Wrong claim,CX,1,1135,0.0009
29,Ranchi,1108,Potato,External Damage/Bruises,Pod,7,1135,0.0062
29,Salem,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,1,56,0.0179
29,Aligarh,11250,Raw Jackfruit,Internal Rotten,Sourcing,2,12,0.1667
29,Tirunelveli,20422,Daily Apple,External Damage/Bruises,Pod,1,218,0.0046
29,Tirunelveli,20422,Daily Apple,Customer perception / Wrong claim,CX,1,218,0.0046
29,Chennai,2609,Cowpea Beans,External Damage/Bruises,Pod,6,1685,0.0036
29,Chennai,2609,Cowpea Beans,Customer perception / Wrong claim,CX,4,1685,0.0024
29,Thrissur,4601,Ooty Carrot (Carrot),Shrivelled / Dry,WH,1,2932,0.0003
29,Thrissur,4601,Ooty Carrot (Carrot),External Damage/Bruises,Pod,1,2932,0.0003
29,Thrissur,4601,Ooty Carrot (Carrot),Customer perception / Wrong claim,CX,1,2932,0.0003
29,Coimbatore,45306,Daily Pomegranate,Customer perception / Wrong claim,CX,1,363,0.0028
29,Ludhiana,6688,Seedless Cucumber,Shrivelled / Dry,WH,2,223,0.009
29,Ludhiana,6688,Seedless Cucumber,External Damage/Bruises,Pod,2,223,0.009
29,Ludhiana,6688,Seedless Cucumber,Overripe,Pod,1,223,0.0045
29,Agra,4563,Bitter Gourd,External Damage/Bruises,Pod,1,10,0.1
29,Madurai,11554,Premium Select Pomegranate,Underweight (packing issue),WH,1,12,0.0833
29,Thiruvallur,1036,Carrot,External Damage/Bruises,Pod,1,47,0.0213
29,Tumakuru,12683,Rambhutan (Jungle Litchi),External Damage/Bruises,Pod,1,55,0.0182
29,Jaipur,1074,Garlic,Customer perception / Wrong claim,CX,4,1862,0.0021
29,Jaipur,1074,Garlic,External Damage/Bruises,Pod,2,1862,0.0011
29,Noida 1,1047,Coconut,Customer perception / Wrong claim,CX,2,566,0.0035
