City,Store Id,Mar'25,Median,-Apr target per pod,City Target,,,,,City,#pods <Median,total pods,%comply,Median ,city level %,Target,
Bangalore,1401248,0.001615279981863523,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1401462,0.003121157665752388,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1401463,0.002702702702702703,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1401714,0.002829218106995885,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1401716,0.001260748690760975,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402048,0.0022212883472414,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402141,0.0027732463295269166,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402440,0.001978973407544836,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402441,0.0026701189416619467,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402442,0.0030603060306030605,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402444,0.0019520181348781562,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402605,0.0020610186428504512,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402670,0.002410648778953988,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402774,0.005230125523012552,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1402948,0.0016721934075900576,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1403019,0.001235049401976079,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1403020,0.002438819275081995,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1403049,0.004203888596952181,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1403144,0.0026676829268292685,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1403224,0.08333333333333333,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bareilly,1400963,0.003644462441789836,0.005173437655211272,0.004138750124169018,0.005173437655211272,,,,,,,,,,,,0
Bareilly,1402245,0.006702412868632708,0.005173437655211272,0.005173437655211272,0.005173437655211272,,,,,,,,,,,,0
Bathinda,1402984,0.017857142857142856,0.017857142857142856,0.014285714285714285,0.017857142857142856,,,,,,,,,,,,0
Belgaum,1400217,0.0012027491408934709,0.0013225284166005816,0.0010580227332804653,0.0010580227332804653,,,,,,,,,,,,0
Belgaum,1400605,0.0014423076923076924,0.0013225284166005816,0.0013225284166005816,0.0010580227332804653,,,,,,,,,,,,0
Bhiwadi,1401296,0,0,0,#DIV/0!,,,,,,,,,,,,0
Bhopal,1393825,0.0015968895369020343,0.0019062142584826535,0.001524971406786123,0.0019062142584826535,,,,,,,,,,,,0
Bhopal,1397619,0.0014487504527345165,0.0019062142584826535,0.001524971406786123,0.0019062142584826535,,,,,,,,,,,,0
Bhopal,1399344,0.0023237800154918666,0.0019062142584826535,0.0019062142584826535,0.0019062142584826535,,,,,,,,,,,,0
Bhopal,1399345,0.0019062142584826535,0.0019062142584826535,0.001524971406786123,0.0019062142584826535,,,,,,,,,,,,0
Bhopal,1403205,0.25,0.0019062142584826535,0.0019062142584826535,0.0019062142584826535,,,,,,,,,,,,0
Bhubaneswar,1389257,0.0027179924781138396,0.0017998560115190785,0.0017998560115190785,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1391904,0.00967741935483871,0.0017998560115190785,0.0017998560115190785,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1396286,0.001266490765171504,0.0017998560115190785,0.001439884809215263,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1398746,0.0017509727626459145,0.0017998560115190785,0.001439884809215263,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1398747,0.0020891599555211107,0.0017998560115190785,0.0017998560115190785,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1400218,0.0020428236362260723,0.0017998560115190785,0.0017998560115190785,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1400964,0.0017883336347378786,0.0017998560115190785,0.001439884809215263,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1401464,0.0013169106824695949,0.0017998560115190785,0.001439884809215263,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1401465,0.0017998560115190785,0.0017998560115190785,0.001439884809215263,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1401466,0.0016790597265531303,0.0017998560115190785,0.001439884809215263,0.0017998560115190785,,,,,,,,,,,,0
Bhubaneswar,1403021,0.003727865796831314,0.0017998560115190785,0.0017998560115190785,0.0017998560115190785,,,,,,,,,,,,0
Central Goa,1381971,0.0012190973009752778,0.0017539478620743414,0.0014031582896594733,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1382351,0.001465857730363614,0.0017539478620743414,0.0014031582896594733,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1385837,0.001544799176107106,0.0017539478620743414,0.0014031582896594733,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1386814,0.0009650513545185083,0.0017539478620743414,0.0014031582896594733,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1386942,0.002599306851506265,0.0017539478620743414,0.0017539478620743414,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1387908,0.0017650025214321734,0.0017539478620743414,0.0017539478620743414,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1390351,0.0017428932027165095,0.0017539478620743414,0.0014031582896594733,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1392081,0.002316065776268046,0.0017539478620743414,0.0017539478620743414,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1392082,0.0018164035210283638,0.0017539478620743414,0.0017539478620743414,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1394682,0.0016541353383458647,0.0017539478620743414,0.0014031582896594733,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1402250,0.002085195114685731,0.0017539478620743414,0.0017539478620743414,0.0017539478620743414,,,,,,,,,,,,0
Central Goa,1402251,0.014925373134328358,0.0017539478620743414,0.0017539478620743414,0.0017539478620743414,,,,,,,,,,,,0
Chandigarh,1339713,0.0037637828668363018,0.0034046657328120162,0.0034046657328120162,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1348435,0.0030103211009174314,0.0034046657328120162,0.002723732586249613,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1381441,0.0021882552746750276,0.0034046657328120162,0.002723732586249613,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1383823,0.002658032089696501,0.0034046657328120162,0.002723732586249613,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1385562,0.003824808759562022,0.0034046657328120162,0.0034046657328120162,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1385943,0.0037497396014165682,0.0034046657328120162,0.0034046657328120162,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1386912,0.003294475418144957,0.0034046657328120162,0.002723732586249613,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1387904,0.003497277435920138,0.0034046657328120162,0.0034046657328120162,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1387905,0.0034739053158830183,0.0034046657328120162,0.0034046657328120162,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1387906,0.003335426149741014,0.0034046657328120162,0.002723732586249613,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1388997,0.0036538632920417075,0.0034046657328120162,0.0034046657328120162,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1389004,0.0038988122223229667,0.0034046657328120162,0.0034046657328120162,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1390220,0.002969302650539278,0.0034046657328120162,0.002723732586249613,0.0034046657328120162,,,,,,,,,,,,0
Chandigarh,1397025,0.0031727253172725315,0.0034046657328120162,0.002723732586249613,0.0034046657328120162,,,,,,,,,,,,0
Chennai,810362,0.002748511223087494,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,854384,0.0016729259132809832,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1002694,0.003120506623428274,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1230880,0.0017961021901723721,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1237710,0.0019477484028463097,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1349401,0.0023876117061191076,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1369819,0.0016472750602555878,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1380531,0.003190810465858328,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1380670,0.002154336679736309,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1381276,0.0018430251032729584,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1381753,0.0020372407611131483,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1381832,0.0018108912171775967,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1382426,0.002032726903140563,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1383824,0.003302177198186601,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1385475,0.0019872398284698253,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1385476,0.0018860980771000092,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386264,0.0024019546941649065,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386265,0.0020212372249266944,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386266,0.002044109736417429,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386267,0.0019694202742865327,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386448,0.0015215280025898349,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386449,0.002566923359002567,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386813,0.0014660276289822384,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386941,0.0017207058267822801,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1386974,0.002049588658942754,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1387907,0.002030416434429493,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1388138,0.002200522624123229,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1388683,0.0020057029626407616,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1389252,0.0012945628360884285,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1390221,0.0016894270026749261,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1390222,0.0015758888998325619,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1391892,0.0025578376727494845,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1393566,0.0014075803350727823,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1393567,0.0018266925448110515,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1393568,0.0018379753994061925,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1394671,0.0021633872463170905,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1395426,0.0012498188668308942,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1395723,0.001408734151740793,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1396287,0.0016321711348798445,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1397026,0.0013304116450148693,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1397630,0.002029396697797218,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1398439,0.0016031479997085185,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1398440,0.002188782489740082,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1398756,0.001072654462242563,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1399696,0.001823615824932881,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1399697,0.0010846288622521345,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1399698,0.0016782277914522265,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1400219,0.00247060828079741,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1400603,0.0014795088030773783,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1400604,0.0020157157499145883,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1400923,0.0021102183264345427,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1400965,0.004789781798829164,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1401249,0.00288912964969303,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1401250,0.003981089823339139,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1401251,0.0023786671117973545,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1401467,0.0024563989191844758,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1401653,0.002242609582059123,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1402050,0.002210884353741497,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1402246,0.004492811501597444,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1402445,0.0017566048341765036,0.002018476487420641,0.001614781189936513,0.002018476487420641,,,,,,,,,,,,0
Chennai,1402775,0.0040173724212812165,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Chennai,1402802,0.005718370264474625,0.002018476487420641,0.002018476487420641,0.002018476487420641,,,,,,,,,,,,0
Coimbatore,1237711,0.0038795492333271752,0.002486057918430424,0.002486057918430424,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1383850,0.00253615127919911,0.002486057918430424,0.002486057918430424,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1388684,0.002486057918430424,0.002486057918430424,0.0019888463347443393,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1392529,0.002348816827344435,0.002486057918430424,0.0019888463347443393,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1396288,0.0020938023450586263,0.002486057918430424,0.0019888463347443393,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1397027,0.002933563416738568,0.002486057918430424,0.002486057918430424,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1401252,0.002979490022172949,0.002486057918430424,0.002486057918430424,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1401253,0.002122297386921342,0.002486057918430424,0.0019888463347443393,0.002486057918430424,,,,,,,,,,,,0
Coimbatore,1402051,0.0019771863117870724,0.002486057918430424,0.0019888463347443393,0.002486057918430424,,,,,,,,,,,,0
Cuttack,1402075,0.004381161007667032,0.004381161007667032,0.0035049288061336256,0.004381161007667032,,,,,,,,,,,,0
Dehradun,1381970,0.0033181252592285357,0.002714961582719212,0.002714961582719212,0.002714961582719212,,,,,,,,,,,,0
Dehradun,1383571,0.002480949849370902,0.002714961582719212,0.0021719692661753697,0.002714961582719212,,,,,,,,,,,,0
Dehradun,1388316,0.0025778732545649837,0.002714961582719212,0.0021719692661753697,0.002714961582719212,,,,,,,,,,,,0
Dehradun,1388685,0.003040745996351105,0.002714961582719212,0.002714961582719212,0.002714961582719212,,,,,,,,,,,,0
Dehradun,1391903,0.0015386869871043376,0.002714961582719212,0.0021719692661753697,0.002714961582719212,,,,,,,,,,,,0
Dehradun,1393569,0.002084108671380722,0.002714961582719212,0.0021719692661753697,0.002714961582719212,,,,,,,,,,,,0
Dehradun,1394449,0.0029352226720647774,0.002714961582719212,0.002714961582719212,0.002714961582719212,,,,,,,,,,,,0
Dehradun,1402247,0.00285204991087344,0.002714961582719212,0.002714961582719212,0.002714961582719212,,,,,,,,,,,,0
Delhi,406774,0.001956428026660477,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,649841,0.003331378924364373,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,649851,0.0018918161434977579,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,762550,0.0022418478260869566,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,810368,0.0024088873774301424,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,816651,0.0020482117535843706,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1062023,0.002665790242477359,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1062419,0.002092979006786326,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1062420,0.002221744427721637,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1099457,0.0024380513320625915,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1099458,0.002433717001660654,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1099459,0.0041918069228326455,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1229997,0.0026759782005678296,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1229998,0.0022760744410228947,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1230886,0.002548248079445381,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1261842,0.0028708820785186247,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1267917,0.002374746597161888,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1294674,0.0020885547201336674,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1325203,0.0025725150995451495,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1380671,0.0025443915114768297,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1381357,0.0022456983805668016,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1381835,0.0015665141926185851,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1381851,0.0028487742246118045,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1382494,0.001891613845285899,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1382871,0.001893728417065835,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1382964,0.002514610351812615,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1383383,0.0029474072027263517,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1383851,0.0021979028343788636,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1384143,0.002472232174847725,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1384511,0.001761661834330385,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1385945,0.002078747860112497,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1386271,0.0021599938285890613,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1386535,0.002522379939660715,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1386536,0.0023408832089080096,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1386719,0.0028898751161110536,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1386948,0.002048204248833,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1387704,0.002789400278940028,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1387705,0.002118947398562552,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1388689,0.002795609857113274,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1388690,0.0016401807843708996,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1389689,0.001809159516179055,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1389690,0.0015733557653363243,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1391898,0.002434726894121416,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1394450,0.0017068591353539295,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1398755,0.0009152752009894867,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1399699,0.002308841504821404,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1399700,0.0014157014157014157,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1400547,0.0022915683763564064,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1400548,0.0020122855327261175,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1400924,0.0024894974327057725,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1400967,0.0016545334215751159,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1401654,0.0032326794504444934,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1402052,0.002674273489035479,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1402053,0.0026401299756295695,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1402249,0.00576271186440678,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Delhi,1402457,0.002068166776968895,0.002308841504821404,0.0018470732038571233,0.002308841504821404,,,,,,,,,,,,0
Delhi,1403208,0.09523809523809523,0.002308841504821404,0.002308841504821404,0.002308841504821404,,,,,,,,,,,,0
Erode,1401078,0.0012965964343598054,0.0028904506835476153,0.0023123605468380925,0.0023123605468380925,,,,,,,,,,,,0
Erode,1402054,0.004484304932735426,0.0028904506835476153,0.0028904506835476153,0.0023123605468380925,,,,,,,,,,,,0
Faridabad,1347907,0.002479631597591215,0.003603139879037447,0.0028825119032299578,0.003603139879037447,,,,,,,,,,,,0
Faridabad,1381444,0.003172309818455933,0.003603139879037447,0.0028825119032299578,0.003603139879037447,,,,,,,,,,,,0
Faridabad,1390226,0.001998001998001998,0.003603139879037447,0.0028825119032299578,0.003603139879037447,,,,,,,,,,,,0
Faridabad,1391899,0.003603139879037447,0.003603139879037447,0.0028825119032299578,0.003603139879037447,,,,,,,,,,,,0
Faridabad,1391900,0.005112219451371571,0.003603139879037447,0.003603139879037447,0.003603139879037447,,,,,,,,,,,,0
Faridabad,1393826,0.004114713216957606,0.003603139879037447,0.003603139879037447,0.003603139879037447,,,,,,,,,,,,0
Faridabad,1402248,0.006896551724137931,0.003603139879037447,0.003603139879037447,0.003603139879037447,,,,,,,,,,,,0
Gorakhpur,1400925,0.0008798944126704796,0.0022910372927194434,0.0018328298341755548,0.0022910372927194434,,,,,,,,,,,,0
Gorakhpur,1402252,0.003702180172768408,0.0022910372927194434,0.0022910372927194434,0.0022910372927194434,,,,,,,,,,,,0
Guntur,1394684,0.0022702430000840833,0.0022307014018176363,0.0022307014018176363,0.0022307014018176363,,,,,,,,,,,,0
Guntur,1395427,0.002503072969046821,0.0022307014018176363,0.0022307014018176363,0.0022307014018176363,,,,,,,,,,,,0
Guntur,1398748,0.00219115980355119,0.0022307014018176363,0.0017845611214541092,0.0022307014018176363,,,,,,,,,,,,0
Guntur,1402778,0.0019273127753303965,0.0022307014018176363,0.0017845611214541092,0.0022307014018176363,,,,,,,,,,,,0
Gurgaon,762551,0.002403887429385807,0.0024188135348168606,0.0019350508278534887,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1239163,0.0012970569160927704,0.0024188135348168606,0.0019350508278534887,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1265812,0.0022668393782383418,0.0024188135348168606,0.0019350508278534887,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1278169,0.0017765933821896514,0.0024188135348168606,0.0019350508278534887,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1298919,0.0033566592706377654,0.0024188135348168606,0.0024188135348168606,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1380623,0.001958968514033338,0.0024188135348168606,0.0019350508278534887,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1381279,0.00308171996229425,0.0024188135348168606,0.0024188135348168606,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1382258,0.0024162201911965544,0.0024188135348168606,0.0019350508278534887,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1382659,0.002472822283394765,0.0024188135348168606,0.0024188135348168606,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1383827,0.0028799408158951597,0.0024188135348168606,0.0024188135348168606,0.0024188135348168606,,,,,,,,,,,,0
Gurgaon,1384146,0.0016323690759720625,0.0024188135348168606,0.0019350508278534887,0.0024188135348168606,,,,,,,,,,,,0
