WEEK,CITY,Basic Reason for IGCC,SPOC,ORDERS_TOTAL,IGCC,inc_%
10,Kolhapur,External Rotten/ Fungal,Pod,2446,1,0.0004
10,Kanchipuram,Taste / water content,Sourcing,3267,1,0.0003
10,Vellore,Taste / water content,Sourcing,6818,1,0.0001
10,Roorkee,External Rotten/ Fungal,Pod,1648,1,0.0006
10,Anand,Internal Rotten,Sourcing,1047,1,0.001
10,Belgaum,External Rotten/ Fungal,Pod,4628,1,0.0002
10,Patna,Overripe,Pod,19804,2,0.0001
10,Karaikkudi,Raw,Sourcing,2168,1,0.0005
10,Bangalore,External Damage/Bruises,Pod,706138,2956,0.0042
10,Trichy,Internal Rotten,Sourcing,8454,5,0.0006
10,Hyderabad,External Damage/Bruises,Pod,392758,3255,0.0083
10,Warangal,External Damage/Bruises,Pod,8643,70,0.0081
10,Bangalore,Internal Rotten,Sourcing,706138,666,0.0009
10,Chennai,External Damage/Bruises,Pod,288553,1905,0.0066
10,Chennai,Raw,Sourcing,288553,241,0.0008
10,Noida 1,Raw,Sourcing,71727,88,0.0012
10,Bangalore,Underweight (packing issue),WH,706138,203,0.0003
10,Pune,Internal Rotten,Sourcing,190036,75,0.0004
10,Chandigarh,Raw,Sourcing,47714,64,0.0013
10,Kolkata,Overripe,Pod,127082,20,0.0002
10,Delhi,Incorrect size (sourcing issue),Sourcing,199871,36,0.0002
10,Central Goa,Underweight (packing issue),WH,35990,8,0.0002
10,Vizag,Internal Rotten,Sourcing,19307,27,0.0014
10,Vizianagaram,External Damage/Bruises,Pod,824,4,0.0049
10,Chennai,Internal Rotten,Sourcing,288553,98,0.0003
10,Anand,External Damage/Bruises,Pod,1047,7,0.0067
10,Belgaum,Customer perception / Wrong claim,CX,4628,5,0.0011
10,Vadodara,External Damage/Bruises,Pod,9437,50,0.0053
10,Erode,External Damage/Bruises,Pod,3644,13,0.0036
10,Bareilly,Customer perception / Wrong claim,CX,2462,3,0.0012
10,Salem,External Damage/Bruises,Pod,7986,19,0.0024
10,Raipur,External Damage/Bruises,Pod,5019,34,0.0068
10,Silchar,Customer perception / Wrong claim,CX,3364,9,0.0027
10,Nagpur,Customer perception / Wrong claim,CX,8388,14,0.0017
10,Ranchi,Taste / water content,Sourcing,7573,9,0.0012
10,Jaipur,Shrivelled / Dry,WH,30010,19,0.0006
10,Aurangabad,Customer perception / Wrong claim,CX,3384,8,0.0024
10,Kota,Customer perception / Wrong claim,CX,5994,23,0.0038
10,Ajmer,Raw,Sourcing,1855,2,0.0011
10,Manipal,Taste / water content,Sourcing,7916,3,0.0004
10,Madurai,Customer perception / Wrong claim,CX,8750,25,0.0029
10,Chandigarh,Underweight (packing issue),WH,47714,10,0.0002
10,Warangal,Raw,Sourcing,8643,6,0.0007
10,Kolkata,Raw,Sourcing,127082,62,0.0005
10,Ludhiana,External Rotten/ Fungal,Pod,8531,12,0.0014
10,Hyderabad,Taste / water content,Sourcing,392758,173,0.0004
10,Noida 1,Internal Rotten,Sourcing,71727,70,0.001
10,Agra,External Damage/Bruises,Pod,2496,13,0.0052
10,Hyderabad,Overripe,Pod,392758,38,0.0001
10,Ludhiana,Internal Rotten,Sourcing,8531,4,0.0005
10,Rudrapur,External Damage/Bruises,Pod,1390,4,0.0029
10,Ajmer,Customer perception / Wrong claim,CX,1855,3,0.0016
10,Kochi,Underweight (packing issue),WH,96727,10,0.0001
10,Ahmedabad,Overripe,Pod,44621,3,0.0001
10,Thanjavur,Customer perception / Wrong claim,CX,5435,9,0.0017
10,Rudrapur,Customer perception / Wrong claim,CX,1390,5,0.0036
10,Chandigarh,External Rotten/ Fungal,Pod,47714,26,0.0005
10,Mathura,External Damage/Bruises,Pod,1266,6,0.0047
10,Kannur,External Damage/Bruises,Pod,2046,5,0.0024
10,Central Goa,External Rotten/ Fungal,Pod,35990,6,0.0002
10,Shivamogga,External Damage/Bruises,Pod,3566,9,0.0025
10,Vadodara,Taste / water content,Sourcing,9437,4,0.0004
10,Ranchi,Shrivelled / Dry,WH,7573,3,0.0004
10,Madurai,Raw,Sourcing,8750,6,0.0007
10,Guwahati,Taste / water content,Sourcing,7840,4,0.0005
10,Warangal,Shrivelled / Dry,WH,8643,6,0.0007
10,Tumakuru,Internal Rotten,Sourcing,3690,3,0.0008
10,Davanagere,External Damage/Bruises,Pod,1863,8,0.0043
10,Bhubaneswar,Internal Rotten,Sourcing,30723,10,0.0003
10,Bareilly,External Damage/Bruises,Pod,2462,7,0.0028
10,Raipur,Incorrect size (sourcing issue),Sourcing,5019,2,0.0004
10,Tirunelveli,Customer perception / Wrong claim,CX,5266,5,0.0009
10,Faridabad,Incorrect size (sourcing issue),Sourcing,16346,2,0.0001
10,Jalandhar,Customer perception / Wrong claim,CX,2155,6,0.0028
10,Madurai,Underweight (packing issue),WH,8750,5,0.0006
10,Davanagere,Customer perception / Wrong claim,CX,1863,5,0.0027
10,Nagpur,Shrivelled / Dry,WH,8388,3,0.0004
10,Hubli,Customer perception / Wrong claim,CX,3618,2,0.0006
10,Trichy,Shrivelled / Dry,WH,8454,5,0.0006
10,Faridabad,Shrivelled / Dry,WH,16346,4,0.0002
10,Nanded,External Damage/Bruises,Pod,761,4,0.0053
10,Udaipur,Taste / water content,Sourcing,5157,5,0.001
10,Kottayam,Customer perception / Wrong claim,CX,5848,2,0.0003
10,Bhubaneswar,Shrivelled / Dry,WH,30723,3,0.0001
10,Bhopal,Internal Rotten,Sourcing,8499,3,0.0004
10,Salem,Raw,Sourcing,7986,3,0.0004
10,Eluru,Customer perception / Wrong claim,CX,787,2,0.0025
10,Vellore,Shrivelled / Dry,WH,6818,1,0.0001
10,Kota,External Rotten/ Fungal,Pod,5994,14,0.0023
10,Aurangabad,Raw,Sourcing,3384,1,0.0003
10,Kanpur,Internal Rotten,Sourcing,5181,1,0.0002
10,Dehradun,External Rotten/ Fungal,Pod,14021,1,0.0001
10,Thoothukudi,Overripe,Pod,4630,1,0.0002
10,Jalandhar,Shrivelled / Dry,WH,2155,1,0.0005
10,Amritsar,Shrivelled / Dry,WH,3055,1,0.0003
10,Dehradun,Underweight (packing issue),WH,14021,1,0.0001
10,Patiala,Taste / water content,Sourcing,3795,2,0.0005
10,Siliguri,Raw,Sourcing,2574,1,0.0004
10,Hubli,Underweight (packing issue),WH,3618,2,0.0006
10,Kurnool,Underweight (packing issue),WH,5252,1,0.0002
10,Lonavla,Customer perception / Wrong claim,CX,847,1,0.0012
10,Ujjain,Raw,Sourcing,2841,4,0.0014
10,Muzaffarpur,Shrivelled / Dry,WH,578,1,0.0017
10,Kottayam,Shrivelled / Dry,WH,5848,1,0.0002
10,Manipal,Underweight (packing issue),WH,7916,3,0.0004
10,Agra,Internal Rotten,Sourcing,2496,1,0.0004
10,Rajkot,Underweight (packing issue),WH,3652,1,0.0003
10,Vizianagaram,Internal Rotten,Sourcing,824,1,0.0012
10,Latur,Shrivelled / Dry,WH,1078,1,0.0009
10,Thoothukudi,Taste / water content,Sourcing,4630,1,0.0002
10,Silchar,Overripe,Pod,3364,1,0.0003
10,Rajahmundry,Underweight (packing issue),WH,3473,1,0.0003
10,Thanjavur,External Rotten/ Fungal,Pod,5435,1,0.0002
10,Bhopal,Overripe,Pod,8499,1,0.0001
10,Kanpur,Raw,Sourcing,5181,1,0.0002
10,Nellore,Overripe,Pod,4614,1,0.0002
10,Mumbai,External Damage/Bruises,Pod,433575,2565,0.0059
10,Mysore,External Damage/Bruises,Pod,22787,91,0.004
10,Pondicherry,Internal Rotten,Sourcing,11946,7,0.0006
10,Bangalore,Taste / water content,Sourcing,706138,476,0.0007
10,Gurgaon,Customer perception / Wrong claim,CX,102441,271,0.0026
10,Pune,Taste / water content,Sourcing,190036,109,0.0006
10,Nashik,External Rotten/ Fungal,Pod,8221,3,0.0004
10,Mumbai,Internal Rotten,Sourcing,433575,203,0.0005
10,Dehradun,Internal Rotten,Sourcing,14021,7,0.0005
10,Kolkata,External Rotten/ Fungal,Pod,127082,186,0.0015
10,Coimbatore,Raw,Sourcing,31184,29,0.0009
10,Delhi,Raw,Sourcing,199871,303,0.0015
10,Pondicherry,Shrivelled / Dry,WH,11946,4,0.0003
10,Thiruvananthapuram,Internal Rotten,Sourcing,46900,42,0.0009
10,Ludhiana,External Damage/Bruises,Pod,8531,43,0.005
10,Kurnool,Customer perception / Wrong claim,CX,5252,18,0.0034
10,Hyderabad,External Rotten/ Fungal,Pod,392758,76,0.0002
10,Vijayawada,External Damage/Bruises,Pod,18713,98,0.0052
10,Ahmedabad,Taste / water content,Sourcing,44621,23,0.0005
10,Jamshedpur,External Damage/Bruises,Pod,5668,45,0.0079
10,Vijayawada,Customer perception / Wrong claim,CX,18713,62,0.0033
10,Shivamogga,Internal Rotten,Sourcing,3566,4,0.0011
10,Kochi,Internal Rotten,Sourcing,96727,57,0.0006
10,Ujjain,External Rotten/ Fungal,Pod,2841,2,0.0007
10,Amritsar,Customer perception / Wrong claim,CX,3055,5,0.0016
10,Udaipur,Customer perception / Wrong claim,CX,5157,20,0.0039
10,Coimbatore,Shrivelled / Dry,WH,31184,13,0.0004
10,Nellore,External Damage/Bruises,Pod,4614,15,0.0033
10,Noida 1,Incorrect size (sourcing issue),Sourcing,71727,17,0.0002
10,Latur,External Damage/Bruises,Pod,1078,5,0.0046
10,Tirupur,Customer perception / Wrong claim,CX,5921,16,0.0027
10,Thiruvananthapuram,Raw,Sourcing,46900,9,0.0002
10,Silchar,External Rotten/ Fungal,Pod,3364,2,0.0006
10,Guwahati,Overripe,Pod,7840,4,0.0005
10,Kottayam,Raw,Sourcing,5848,6,0.001
10,Guntur,Internal Rotten,Sourcing,10065,10,0.001
10,Tirupur,Internal Rotten,Sourcing,5921,5,0.0008
10,Nellore,Shrivelled / Dry,WH,4614,3,0.0007
10,Vapi,External Damage/Bruises,Pod,4031,15,0.0037
10,Pondicherry,Customer perception / Wrong claim,CX,11946,31,0.0026
10,Ahmedabad,Shrivelled / Dry,WH,44621,22,0.0005
10,Vadodara,External Rotten/ Fungal,Pod,9437,14,0.0015
10,Delhi,Taste / water content,Sourcing,199871,274,0.0014
10,Indore,External Damage/Bruises,Pod,14906,111,0.0074
10,Faridabad,External Damage/Bruises,Pod,16346,124,0.0076
10,Ranchi,Raw,Sourcing,7573,4,0.0005
10,Varanasi,Customer perception / Wrong claim,CX,6894,10,0.0015
10,Jodhpur,External Damage/Bruises,Pod,2054,8,0.0039
10,Chennai,Damage in transit,Pod,288553,51,0.0002
10,Rohtak,External Rotten/ Fungal,Pod,3040,3,0.001
10,Nagpur,External Damage/Bruises,Pod,8388,35,0.0042
10,Karnal,External Damage/Bruises,Pod,1161,6,0.0052
10,Belgaum,External Damage/Bruises,Pod,4628,10,0.0022
10,Mangaluru,Internal Rotten,Sourcing,21603,15,0.0007
10,Guntur,Raw,Sourcing,10065,13,0.0013
10,Amritsar,Raw,Sourcing,3055,7,0.0023
10,Aurangabad,External Damage/Bruises,Pod,3384,10,0.003
10,Kolhapur,Customer perception / Wrong claim,CX,2446,4,0.0016
10,Cuttack,Customer perception / Wrong claim,CX,3196,4,0.0013
10,Bathinda,External Damage/Bruises,Pod,1126,4,0.0036
10,Amritsar,Internal Rotten,Sourcing,3055,2,0.0007
10,Thrissur,Internal Rotten,Sourcing,22534,3,0.0001
10,Tumakuru,External Damage/Bruises,Pod,3690,12,0.0033
10,Noida 1,Customer perception / Wrong claim,CX,71727,188,0.0026
10,Nashik,Customer perception / Wrong claim,CX,8221,17,0.0021
10,Panipat,External Damage/Bruises,Pod,4085,18,0.0044
10,Pune,Damage in transit,Pod,190036,10,0.0001
