Unique ID,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
33-Rohtak-8687,33,Rohtak,8687,Pointed Gourd,1,,External Damage/Bruises (1.00)
33-Bilaspur-19027,33,Bilaspur,19027,Green Cucumber,1,,Customer perception / Wrong claim (1.00)
33-Nellore-1013,33,Nellore,1013,Beetroot,1,,Customer perception / Wrong claim (1.00)
33-Kolkata-918705,33,Kolkata,918705,Pear Nashpati,13,,"External Damage/Bruises (6.00), Internal Rotten (3.00), Customer perception / Wrong claim (2.00), External Rotten/ Fungal (2.00)"
33-Berhampur-1018,33,Berhampur,1018,Bharta Brinjal (Vanga),1,,External Damage/Bruises (1.00)
33-Nellore-5795,33,Nellore,5795,Banana Stem,1,,External Rotten/ Fungal (1.00)
33-Nellore-1284,33,Nellore,1284,Indian Tomato,6,,"Customer perception / Wrong claim (3.00), External Damage/Bruises (2.00), External Rotten/ Fungal (1.00)"
33-Ongole-1051,33,Ongole,1051,Coriander Leaves,1,,Shrivelled / Dry (1.00)
33-Nanded-1025,33,Nanded,1025,Broccoli,1,,External Rotten/ Fungal (1.00)
33-Mumbai-684058,33,Mumbai,684058,Tangerine Orange,9,,"Customer perception / Wrong claim (5.00), External Damage/Bruises (3.00), Underweight (packing issue) (1.00)"
33-Rohtak-1296,33,Rohtak,1296,Tender Coconut,17,,"External Damage/Bruises (13.00), Taste / water content (2.00), External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
33-Kannur-1025,33,Kannur,1025,Broccoli,1,,External Damage/Bruises (1.00)
33-Karur-5802,33,Karur,5802,Betel Leaf and Nut,1,,Shrivelled / Dry (1.00)
33-Nellore-1068,33,Nellore,1068,Sweet Corn,4,,"Customer perception / Wrong claim (2.00), Internal Rotten (1.00), Shrivelled / Dry (1.00)"
33-Bhilai-1016,33,Bhilai,1016,Bottle Gourd,1,,Customer perception / Wrong claim (1.00)
33-Mangaluru-676348,33,Mangaluru,676348,Mini Red Flesh Dragon Fruit,3,,External Damage/Bruises (3.00)
33-Hyderabad-610771,33,Hyderabad,610771,The Flora Single Red Rose,3,,"Shrivelled / Dry (2.00), Customer perception / Wrong claim (1.00)"
33-Nellore-1005,33,Nellore,1005,Robusta Banana,3,,"Raw (2.00), External Damage/Bruises (1.00)"
33-Delhi-806641,33,Delhi,806641,Imported Cherry,3,,"Customer perception / Wrong claim (2.00), Underweight (packing issue) (1.00)"
33-Chennai-941533,33,Chennai,941533,The Flora Three Red chrysanthemum,1,,Shrivelled / Dry (1.00)
33-Hyderabad-743753,33,Hyderabad,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",9,,"External Damage/Bruises (6.00), Taste / water content (1.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
33-Bangalore-854514,33,Bangalore,854514,English Cucumber - Protected Cultivation,2,,External Damage/Bruises (2.00)
33-Rohtak-1047,33,Rohtak,1047,Coconut,1,,Internal Rotten (1.00)
33-Kannur-32331,33,Kannur,32331,Yellow Marigold Flowers,1,,Customer perception / Wrong claim (1.00)
33-Karur-1066,33,Karur,1066,Drumstick,1,,Shrivelled / Dry (1.00)
33-Berhampur-8962,33,Berhampur,8962,Robusta Banana Mini Pack,3,,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
33-Nellore-4599,33,Nellore,4599,Lady's Finger,7,,"External Damage/Bruises (4.00), External Rotten/ Fungal (1.00), Underweight (packing issue) (1.00), Overripe (1.00)"
33-Ludhiana-362317,33,Ludhiana,362317,Freshcon Boiled Salad Mix (Ready -to- Eat),1,,External Damage/Bruises (1.00)
33-Nellore-1026,33,Nellore,1026,Cabbage,4,,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
33-Nizamabad-14589,33,Nizamabad,14589,Sun Gold Kiwi,1,,External Damage/Bruises (1.00)
33-Pune-502122,33,Pune,502122,Pluckk ABC Juice - No Added Sugar | No Added Preservatives,1,,Customer perception / Wrong claim (1.00)
33-Sri Ganganagar-918705,33,Sri Ganganagar,918705,Pear Nashpati,2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
33-Karnal-1296,33,Karnal,1296,Tender Coconut,2,,External Damage/Bruises (2.00)
33-Noida-806641,33,Noida,806641,Imported Cherry,1,,External Damage/Bruises (1.00)
33-Guwahati-645249,33,Guwahati,645249,Mustard Greens,2,,Customer perception / Wrong claim (2.00)
33-Pune-865335,33,Pune,865335,Pluckk Raw Mango Sliced,2,,"Customer perception / Wrong claim (1.00), Overripe (1.00)"
33-Bangalore-998871,33,Bangalore,998871,Premium White Guava,22,,"External Damage/Bruises (11.00), Internal Rotten (3.00), External Rotten/ Fungal (2.00), Underweight (packing issue) (2.00), Raw (1.00), Taste / water content (1.00), Customer perception / Wrong claim (1.00), Incorrect size (sourcing issue) (1.00)"
33-Cuddalore-4068,33,Cuddalore,4068,Pumpkin Cut,1,,Internal Rotten (1.00)
33-Bhimavaram-5454,33,Bhimavaram,5454,Raw Groundnut,1,,External Damage/Bruises (1.00)
33-Bangalore-458287,33,Bangalore,458287,nectr Sweet Lime,1,,Taste / water content (1.00)
33-Bangalore-632542,33,Bangalore,632542,The Flora Single Blue Hydrangea,2,,Shrivelled / Dry (2.00)
33-Gurgaon-806641,33,Gurgaon,806641,Imported Cherry,4,,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
33-Anantapur-1079,33,Anantapur,1079,Imported Red Globe Grapes,1,,Customer perception / Wrong claim (1.00)
33-Mumbai-831537,33,Mumbai,831537,Sam Agri Peeled Pomegranate,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
33-Berhampur-2116,33,Berhampur,2116,Onion,2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
33-Bikaner-3796,33,Bikaner,3796,Lemon,1,,External Rotten/ Fungal (1.00)
33-Mumbai-918705,33,Mumbai,918705,Pear Nashpati,13,,"External Damage/Bruises (9.00), Internal Rotten (2.00), Customer perception / Wrong claim (2.00)"
33-Bangalore-390308,33,Bangalore,390308,nectr Brown Button Mushroom,1,,External Damage/Bruises (1.00)
33-Bhubaneswar-918705,33,Bhubaneswar,918705,Pear Nashpati,3,,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
33-Bangalore-540818,33,Bangalore,540818,Phulwaa Fresh Purple Shevanti,1,,Shrivelled / Dry (1.00)
33-Nellore-7458,33,Nellore,7458,Banana Red,1,,External Rotten/ Fungal (1.00)
33-Ongole-1036,33,Ongole,1036,Carrot,2,,"Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
33-Noida 1-918705,33,Noida 1,918705,Pear Nashpati,22,,"External Damage/Bruises (7.00), Customer perception / Wrong claim (5.00), External Rotten/ Fungal (4.00), Internal Rotten (4.00), Underweight (packing issue) (2.00)"
33-Bikaner-8962,33,Bikaner,8962,Robusta Banana Mini Pack,1,,External Damage/Bruises (1.00)
33-Bangalore-859112,33,Bangalore,859112,nectr Pomegranate Arils,10,,"External Damage/Bruises (4.00), Taste / water content (3.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00), Internal Rotten (1.00)"
33-Saharanpur-1128,33,Saharanpur,1128,Sweet Potato,1,,External Damage/Bruises (1.00)
33-Hosur-1066,33,Hosur,1066,Drumstick,1,,External Damage/Bruises (1.00)
33-Nellore-1016,33,Nellore,1016,Bottle Gourd,1,,Customer perception / Wrong claim (1.00)
33-Lucknow-7457,33,Lucknow,7457,Guava (Amrood),4,,"Internal Rotten (1.00), External Damage/Bruises (1.00), Taste / water content (1.00), External Rotten/ Fungal (1.00)"
33-Nanded-20422,33,Nanded,20422,Daily Apple,1,,External Damage/Bruises (1.00)
33-Eluru-1296,33,Eluru,1296,Tender Coconut,1,,External Damage/Bruises (1.00)
33-Cuddalore-1049,33,Cuddalore,1049,Colocasia (Arbi),1,,Customer perception / Wrong claim (1.00)
33-Berhampur-1113,33,Berhampur,1113,Ridge Gourd,1,,External Damage/Bruises (1.00)
33-Anantapur-1025,33,Anantapur,1025,Broccoli,1,,Incorrect size (sourcing issue) (1.00)
33-Bilaspur-1284,33,Bilaspur,1284,Indian Tomato,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
33-Kolkata-676348,33,Kolkata,676348,Mini Red Flesh Dragon Fruit,2,,External Rotten/ Fungal (2.00)
33-Bhopal-367466,33,Bhopal,367466,Pear Nakh,1,,External Damage/Bruises (1.00)
33-Hyderabad-684058,33,Hyderabad,684058,Tangerine Orange,15,,"Underweight (packing issue) (6.00), Customer perception / Wrong claim (5.00), External Damage/Bruises (2.00), Raw (1.00), Internal Rotten (1.00)"
33-Bhilai-1005,33,Bhilai,1005,Robusta Banana,1,,External Rotten/ Fungal (1.00)
33-Bangalore-135817,33,Bangalore,135817,Farmerr Two Orchids Bouquet,7,,"Shrivelled / Dry (5.00), External Damage/Bruises (2.00)"
33-Saharanpur-4070,33,Saharanpur,4070,Pineapple Slices,1,,External Rotten/ Fungal (1.00)
33-Rohtak-4601,33,Rohtak,4601,Ooty Carrot (Carrot),2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
33-Bangalore-859311,33,Bangalore,859311,Pluckk 100% Natural Tender Coconut Water,1,,External Damage/Bruises (1.00)
33-Rohtak-2610,33,Rohtak,2610,French Beans,1,,Customer perception / Wrong claim (1.00)
33-Vizag-993186,33,Vizag,993186,Imported Snacky Apple,5,,"External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00)"
33-Bathinda-1051,33,Bathinda,1051,Coriander Leaves,1,,Shrivelled / Dry (1.00)
33-Saharanpur-1296,33,Saharanpur,1296,Tender Coconut,2,,"Customer perception / Wrong claim (1.00), Taste / water content (1.00)"
33-Thiruvananthapuram-268106,33,Thiruvananthapuram,268106,Lady Finger Stuff Cut,1,,External Damage/Bruises (1.00)
33-Bangalore-684058,33,Bangalore,684058,Tangerine Orange,14,,"Customer perception / Wrong claim (6.00), Raw (4.00), External Damage/Bruises (1.00), Shrivelled / Dry (1.00), Taste / water content (1.00), Underweight (packing issue) (1.00)"
33-Mumbai-743753,33,Mumbai,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",4,,"Customer perception / Wrong claim (2.00), External Damage/Bruises (2.00)"
33-Vijayawada-649203,33,Vijayawada,649203,Freshcon Boiled Salted Peanuts(Ready - to Eat),1,,External Damage/Bruises (1.00)
33-Cuddalore-1026,33,Cuddalore,1026,Cabbage,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
33-Bathinda-4131,33,Bathinda,4131,Indian Green Pear (Nashpati),1,,Customer perception / Wrong claim (1.00)
33-Bhilai-1296,33,Bhilai,1296,Tender Coconut,2,,Taste / water content (2.00)
33-Mangaluru-837353,33,Mangaluru,837353,Mangalore Mint Leaves,1,,Shrivelled / Dry (1.00)
33-Nellore-20763,33,Nellore,20763,Small Bitter Gourd,2,,"Overripe (1.00), External Damage/Bruises (1.00)"
33-Berhampur-1107,33,Berhampur,1107,Baby Potato,1,,External Rotten/ Fungal (1.00)
33-Delhi-135817,33,Delhi,135817,Farmerr Two Orchids Bouquet,5,,"Shrivelled / Dry (3.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
33-Nellore-15024,33,Nellore,15024,Kateri Brinjal,5,,"Customer perception / Wrong claim (3.00), External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
33-Bangalore-663262,33,Bangalore,663262,Tadaa Sour Cream & Onion Sweet Corn Kernels,1,,Customer perception / Wrong claim (1.00)
33-Noida 1-582620,33,Noida 1,582620,The Flora Single Pink Rose,4,,Shrivelled / Dry (4.00)
33-Nellore-1036,33,Nellore,1036,Carrot,1,,External Rotten/ Fungal (1.00)
33-Hyderabad-287580,33,Hyderabad,287580,The Flora Single Orange Rose Bouquet,1,,Shrivelled / Dry (1.00)
33-Pondicherry-812053,33,Pondicherry,812053,The Flora Three Purple chrysanthemum,1,,Shrivelled / Dry (1.00)
33-Bangalore-747852,33,Bangalore,747852,Phulwaa Fresh Shevanti Assorted,1,,Shrivelled / Dry (1.00)
33-Karaikkudi-1068,33,Karaikkudi,1068,Sweet Corn,1,,Shrivelled / Dry (1.00)
33-Karaikkudi-7478,33,Karaikkudi,7478,Broad Beans,2,,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
33-Ongole-52733,33,Ongole,52733,Flower Mix,1,,Customer perception / Wrong claim (1.00)
33-Bikaner-1108,33,Bikaner,1108,Potato,1,,Customer perception / Wrong claim (1.00)
33-Surat-918705,33,Surat,918705,Pear Nashpati,1,,Customer perception / Wrong claim (1.00)
33-Anantapur-15038,33,Anantapur,15038,Drumstick Leaves (Moringa),1,,Shrivelled / Dry (1.00)
33-Raipur-7457,33,Raipur,7457,Guava (Amrood),2,,"External Damage/Bruises (1.00), Internal Rotten (1.00)"
33-Muzaffarpur-2610,33,Muzaffarpur,2610,French Beans,1,,Customer perception / Wrong claim (1.00)
33-Cuddalore-1036,33,Cuddalore,1036,Carrot,1,,External Rotten/ Fungal (1.00)
33-Pune-344816,33,Pune,344816,Phulwaa Fresh Bel Patta,3,,External Damage/Bruises (3.00)
33-Gurgaon-665535,33,Gurgaon,665535,Green Capsicum - Protected Cultivation,1,,External Damage/Bruises (1.00)
33-Berhampur-3796,33,Berhampur,3796,Lemon,1,,Customer perception / Wrong claim (1.00)
33-Chandigarh-458435,33,Chandigarh,458435,Freshcon Classic Chaat Chutney (Sweet Corn Kernels + Taste Maker) Ready- to -Eat,1,,Taste / water content (1.00)
33-Guntur-350566,33,Guntur,350566,Freshcon Boiled White Vatana (White Peas),1,,Internal Rotten (1.00)
33-Karnal-1108,33,Karnal,1108,Potato,1,,Customer perception / Wrong claim (1.00)
33-Shivamogga-337436,33,Shivamogga,337436,Mangalore Malabar Spinach,1,,Customer perception / Wrong claim (1.00)
33-Bangalore-918705,33,Bangalore,918705,Pear Nashpati,31,,"External Damage/Bruises (15.00), Customer perception / Wrong claim (10.00), External Rotten/ Fungal (3.00), Internal Rotten (2.00), Taste / water content (1.00)"
33-Nellore-1082,33,Nellore,1082,Guava,2,,"Taste / water content (1.00), External Damage/Bruises (1.00)"
33-Ongole-1068,33,Ongole,1068,Sweet Corn,1,,Shrivelled / Dry (1.00)
33-Chennai-743753,33,Chennai,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
33-Pune-831537,33,Pune,831537,Sam Agri Peeled Pomegranate,3,,"Internal Rotten (2.00), Customer perception / Wrong claim (1.00)"
33-Karur-8707,33,Karur,8707,Coconut,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
33-Ongole-1005,33,Ongole,1005,Robusta Banana,3,,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
33-Bathinda-1284,33,Bathinda,1284,Indian Tomato,6,,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00)"
33-Ongole-2116,33,Ongole,2116,Onion,1,,External Damage/Bruises (1.00)
33-Bhilai-4132,33,Bhilai,4132,Mango Chausa,1,,Raw (1.00)
33-Bangalore-513572,33,Bangalore,513572,nectr Potato,4,,"Internal Rotten (3.00), Customer perception / Wrong claim (1.00)"
33-Bangalore-512179,33,Bangalore,512179,Red & Yellow Bell Peppers,18,,"External Damage/Bruises (13.00), External Rotten/ Fungal (2.00), Incorrect size (sourcing issue) (1.00), Internal Rotten (1.00), Underweight (packing issue) (1.00)"
33-Nellore-3387,33,Nellore,3387,Coconut Chunks,1,,Internal Rotten (1.00)
33-Central Goa-500428,33,Central Goa,500428,Butternut Pumpkin,1,,Customer perception / Wrong claim (1.00)
33-Hyderabad-998871,33,Hyderabad,998871,Premium White Guava,3,,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
33-Warangal-993186,33,Warangal,993186,Imported Snacky Apple,1,,External Damage/Bruises (1.00)
33-Hyderabad-812053,33,Hyderabad,812053,The Flora Three Purple chrysanthemum,2,,"Shrivelled / Dry (1.00), Customer perception / Wrong claim (1.00)"
33-Nellore-3943,33,Nellore,3943,Sambar Onion,1,,External Damage/Bruises (1.00)
33-Vellore-998871,33,Vellore,998871,Premium Thai Guava,3,,"External Damage/Bruises (1.00), Raw (1.00), Customer perception / Wrong claim (1.00)"
33-Shivamogga-962806,33,Shivamogga,962806,Mangalore Coriander Leaves,1,,Customer perception / Wrong claim (1.00)
33-Bangalore-263333,33,Bangalore,263333,nectr Ginger,2,,"Internal Rotten (1.00), External Damage/Bruises (1.00)"
33-Bangalore-344816,33,Bangalore,344816,Phulwaa Fresh Bel Patta,10,,"External Damage/Bruises (6.00), Customer perception / Wrong claim (3.00), Shrivelled / Dry (1.00)"
33-Bhilai-1027,33,Bhilai,1027,Green Capsicum,1,,External Rotten/ Fungal (1.00)
33-Ongole-77332,33,Ongole,77332,Coconut Sprout,1,,Customer perception / Wrong claim (1.00)
33-Bangalore-146399,33,Bangalore,146399,nectr Cauliflower,1,,Internal Rotten (1.00)
33-Ahmedabad-918705,33,Ahmedabad,918705,Pear Nashpati,4,,"Internal Rotten (2.00), Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
33-Anantapur-11440,33,Anantapur,11440,Bangalore Blue Grapes,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
33-Bangalore-964679,33,Bangalore,964679,Phulwaa Fresh Durva,1,,Shrivelled / Dry (1.00)
33-Bikaner-1284,33,Bikaner,1284,Indian Tomato,1,,External Damage/Bruises (1.00)
33-Chennai-798681,33,Chennai,798681,The Flora Three Purple Roses,5,,Shrivelled / Dry (5.00)
33-Bangalore-959348,33,Bangalore,959348,Westfalia Guacamole Classic,14,,"External Damage/Bruises (11.00), Underweight (packing issue) (2.00), Customer perception / Wrong claim (1.00)"
33-Bhubaneswar-281952,33,Bhubaneswar,281952,Pumpkin Stem with leaves,1,,Shrivelled / Dry (1.00)
33-Bilaspur-1066,33,Bilaspur,1066,Drumstick,1,,Customer perception / Wrong claim (1.00)
33-Rohtak-55568,33,Rohtak,55568,Baby Lady's Finger,1,,External Damage/Bruises (1.00)
33-Nizamabad-1092,33,Nizamabad,1092,Mint Leaves,2,,"Shrivelled / Dry (1.00), Customer perception / Wrong claim (1.00)"
33-Nellore-913501,33,Nellore,913501,The Flora Single Sunflower Bouquet,1,,External Damage/Bruises (1.00)
33-Saharanpur-3796,33,Saharanpur,3796,Lemon,1,,External Damage/Bruises (1.00)
33-Delhi-446757,33,Delhi,446757,Tadaa Pickle Punch Sweet Corn Kernels,1,,External Damage/Bruises (1.00)
33-Nagpur-7457,33,Nagpur,7457,Guava (Amrood),1,,External Damage/Bruises (1.00)
33-Rohtak-11565,33,Rohtak,11565,Baby Banana,1,,Raw (1.00)
33-Anantapur-5733,33,Anantapur,5733,Premium Thai Guava,2,,"External Damage/Bruises (1.00), Raw (1.00)"
33-Bangalore-526248,33,Bangalore,526248,Spinach - Protected Cultivation,12,,"Shrivelled / Dry (10.00), External Rotten/ Fungal (1.00), External Damage/Bruises (1.00)"
33-Delhi-401229,33,Delhi,401229,Pluckk Cold Pressed Extracted Litchi Juice (No Preservatives),1,,External Damage/Bruises (1.00)
33-Muzaffarpur-1108,33,Muzaffarpur,1108,Potato,1,,Customer perception / Wrong claim (1.00)
33-Kochi-344914,33,Kochi,344914,Green Robusta Banana (Nadan),4,,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), Raw (1.00)"
33-Karnal-1027,33,Karnal,1027,Green Capsicum,1,,External Damage/Bruises (1.00)
33-Nellore-4362,33,Nellore,4362,Avocado Semiripe Indian (Butterfruit),1,,Internal Rotten (1.00)
33-Bilaspur-1025,33,Bilaspur,1025,Broccoli,2,,"External Rotten/ Fungal (1.00), External Damage/Bruises (1.00)"
33-Rohtak-1068,33,Rohtak,1068,Sweet Corn,1,,Shrivelled / Dry (1.00)
33-Saharanpur-1068,33,Saharanpur,1068,Sweet Corn,1,,Customer perception / Wrong claim (1.00)
33-Patna-133429,33,Patna,133429,Medium Pomegranate,1,,External Rotten/ Fungal (1.00)
33-Gurgaon-941533,33,Gurgaon,941533,The Flora Three Red chrysanthemum,2,,"Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00)"
33-Ongole-1106,33,Ongole,1106,Pomegranate,2,,External Damage/Bruises (2.00)
33-Mumbai-211229,33,Mumbai,211229,FlowerAura Single Orchid in Purple Paper Bouquet,6,,Shrivelled / Dry (6.00)
33-Muzaffarpur-45306,33,Muzaffarpur,45306,Daily Pomegranate,1,,External Damage/Bruises (1.00)
33-Cuddalore-20763,33,Cuddalore,20763,Small Bitter Gourd,1,,Customer perception / Wrong claim (1.00)
33-Cuddalore-2116,33,Cuddalore,2116,Onion,1,,Customer perception / Wrong claim (1.00)
33-Hyderabad-941533,33,Hyderabad,941533,The Flora Three Red chrysanthemum,1,,Shrivelled / Dry (1.00)
33-Chennai-610771,33,Chennai,610771,The Flora Single Red Rose,4,,Shrivelled / Dry (4.00)
33-Muzaffarpur-1296,33,Muzaffarpur,1296,Tender Coconut,5,,"Taste / water content (2.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00)"
33-Bangalore-786606,33,Bangalore,786606,Phulwaa Fresh Lotus,1,,Customer perception / Wrong claim (1.00)
33-Chandigarh-402572,33,Chandigarh,402572,Krishi Cress Green Lettuce,1,,External Damage/Bruises (1.00)
33-Hosur-9497,33,Hosur,9497,Yellow Shevanti Flowers,1,,Shrivelled / Dry (1.00)
33-Bhimavaram-4231,33,Bhimavaram,4231,Pulav Mix,1,,Customer perception / Wrong claim (1.00)
33-Hyderabad-913501,33,Hyderabad,913501,The Flora Single Sunflower Bouquet,3,,"Shrivelled / Dry (2.00), Customer perception / Wrong claim (1.00)"
33-Delhi-367466,33,Delhi,367466,Pear Nakh,2,,"External Damage/Bruises (1.00), Internal Rotten (1.00)"
33-Rohtak-1037,33,Rohtak,1037,Cauliflower,2,,External Damage/Bruises (2.00)
33-Nellore-1086,33,Nellore,1086,Lemon (Nimbu),1,,Customer perception / Wrong claim (1.00)
33-Gurgaon-513786,33,Gurgaon,513786,The Flora Three Red Rose Bouquet,1,,Shrivelled / Dry (1.00)
33-Noida 1-806641,33,Noida 1,806641,Imported Cherry,1,,External Damage/Bruises (1.00)
33-Anantapur-4070,33,Anantapur,4070,Pineapple Slices,3,,"Underweight (packing issue) (1.00), Internal Rotten (1.00), Taste / water content (1.00)"
33-Karur-1007,33,Karur,1007,Yelakki Banana,1,,External Damage/Bruises (1.00)
33-Delhi-874240,33,Delhi,874240,Mint Leaves -Protected Cultivation,1,,Customer perception / Wrong claim (1.00)
33-Rohtak-4599,33,Rohtak,4599,Lady's Finger,1,,External Damage/Bruises (1.00)
33-Gurgaon-135817,33,Gurgaon,135817,Farmerr Two Orchids Bouquet,3,,"Customer perception / Wrong claim (2.00), Shrivelled / Dry (1.00)"
